STATcube

"Wanderungen innerhalb Österreichs ab 2002 (Q)"
"Alter in Einzeljahren nach Jahr und Politischer Bezirk / Wiener Gemeindebezirk - Zielort nach Politischer Bezirk / Wiener Gemeindebezirk - Herkunftsort"
"Zählt: Wanderungen innerhalb Österreichs"

Filter:
"Standardfakt";"Wanderungen innerhalb Österreichs"

"Werte";"Alter in Einzeljahren";"Jahr";"Politischer Bezirk / Wiener Gemeindebezirk - Zielort";"Politischer Bezirk / Wiener Gemeindebezirk - Herkunftsort";"Anzahl";"Anmerkungen";
"Wanderungen innerhalb Österreichs";"4 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"4 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Wien 5.Bezirk, Margareten <905>";1;
"Wanderungen innerhalb Österreichs";"4 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Wien 16.Bezirk, Ottakring <916>";27;
"Wanderungen innerhalb Österreichs";"4 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Wien 19.Bezirk, Döbling <919>";-;
"Wanderungen innerhalb Österreichs";"4 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"4 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"4 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Salzburg Umgebung <503>";1;
"Wanderungen innerhalb Österreichs";"4 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"4 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"4 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Wien 16.Bezirk, Ottakring <916>";4;
"Wanderungen innerhalb Österreichs";"4 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Wien 19.Bezirk, Döbling <919>";27;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Eisenstadt Umgebung <103>";"Eisenstadt Umgebung <103>";11;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Eisenstadt Umgebung <103>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Eisenstadt Umgebung <103>";"Salzburg Umgebung <503>";1;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Eisenstadt Umgebung <103>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Eisenstadt Umgebung <103>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Eisenstadt Umgebung <103>";"Wien 16.Bezirk, Ottakring <916>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Eisenstadt Umgebung <103>";"Wien 19.Bezirk, Döbling <919>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Gmünd <309>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Gmünd <309>";"Gmünd <309>";8;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Gmünd <309>";"Salzburg Umgebung <503>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Gmünd <309>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Gmünd <309>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Gmünd <309>";"Wien 16.Bezirk, Ottakring <916>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Gmünd <309>";"Wien 19.Bezirk, Döbling <919>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Salzburg Umgebung <503>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Salzburg Umgebung <503>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Salzburg Umgebung <503>";"Salzburg Umgebung <503>";41;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Salzburg Umgebung <503>";"Kitzbühel <704>";1;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Salzburg Umgebung <503>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Salzburg Umgebung <503>";"Wien 16.Bezirk, Ottakring <916>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Salzburg Umgebung <503>";"Wien 19.Bezirk, Döbling <919>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Kitzbühel <704>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Kitzbühel <704>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Kitzbühel <704>";"Salzburg Umgebung <503>";1;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Kitzbühel <704>";"Kitzbühel <704>";30;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Kitzbühel <704>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Kitzbühel <704>";"Wien 16.Bezirk, Ottakring <916>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Kitzbühel <704>";"Wien 19.Bezirk, Döbling <919>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Salzburg Umgebung <503>";-;
